Temperature (C);Location;Wind Speed (km/h);Visibility (km);Cloud Cover;Pressure (millibars);Humidity;Sunshine;Cloud;RainToday
25.95;Albury;16.0839;11.0285;0;1009.23;0.47;NA;5;No
24.97777778;Albury;17.4041;11.2056;0;1009.33;0.47;NA;NA;No
23.88888889;Albury;12.5258;11.2056;0;1009.34;0.5;NA;NA;No
21.25555556;Albury;8.1949;11.0285;0;1010.07;0.59;NA;NA;No
20.97222222;Albury;2.9946;9.982;0;1010.72;0.73;NA;NA;No
18.8;Albury;6.0536;15.8263;0;1011.22;0.83;NA;NA;No
17.7;Albury;3.7352;14.168;0;1011.5;0.91;NA;NA;No
6.572222222;Albury;6.44;4.3953;0;1038.06;0.93;NA;NA;No
6.627777778;Albury;4.2665;4.5885;0;1034.84;0.93;NA;NA;No
6.622222222;Albury;6.1824;4.347;0;1037.85;0.96;NA;NA;No
6.622222222;Albury;6.1824;4.347;0;1037.67;0.93;NA;8;Yes
6.15;Albury;6.1985;3.6708;0;1037.47;0.96;NA;NA;Yes
6.061111111;Albury;3.0107;4.3309;0;1037.23;1;NA;NA;No
6.061111111;Albury;3.4776;4.347;0;1037.23;1;NA;NA;No
6.1;Albury;3.6547;2.898;0;1037.36;0.94;NA;NA;No
6.061111111;Albury;3.6547;2.2057;0;1037.82;1;NA;NA;No
7.15;Albury;3.5742;1.8998;0;1037.99;0.93;NA;NA;No
6.227777778;Albury;8.6779;0.4186;0;1037.93;0.99;NA;8;Yes
7.222222222;Albury;7.728;2.9785;0;1037.71;0.93;NA;NA;Yes
7.755555556;Albury;4.669;4.3953;0;1037.1;0.89;NA;2;No
7.788888889;Albury;5.6672;5.3291;0;1036.65;0.89;NA;8;No
7.755555556;Albury;4.83;4.8461;0;1036.2;0.89;NA;NA;No
7.755555556;Albury;4.9427;4.83;0;1035.9;0.89;NA;NA;No
7.322222222;Albury;3.6386;4.0089;0;1035.71;0.92;NA;NA;No
7.172222222;Albury;4.8783;4.83;0;1035.69;0.93;NA;NA;No
7.15;Albury;4.7334;4.83;0;1035.53;0.93;NA;NA;No
7.127777778;Albury;7.4704;3.9445;0;1035.61;0.93;NA;6;No
7.127777778;Albury;8.855;3.4454;0;1035.6;0.93;NA;NA;No
6.622222222;Albury;6.44;3.3005;0;1035.49;0.93;NA;NA;No
6.627777778;Albury;3.7996;4.3309;0;1035.22;0.93;NA;1;No
6.111111111;Albury;8.4525;3.9123;0;1035.18;0.96;NA;NA;No
9.044444444;Albury;19.8674;14.812;0;1015.83;0.83;NA;NA;No
2.633333333;Albury;10.6099;14.9569;0;1030.15;0.95;NA;NA;No
8.4;Albury;10.7387;11.8496;0;1017.64;0.93;NA;NA;No
8.355555556;Albury;6.1019;9.8049;0;1017.9;0.96;NA;7;No
8.361111111;Albury;10.7709;9.4829;0;1018.68;0.96;NA;NA;No
7.805555556;Albury;4.7656;9.8049;0;1019.5;0.96;NA;NA;No
7.127777778;Albury;3.6386;7.9695;0;1020.03;1;NA;NA;No
5.35;Albury;2.9946;1.7066;0;1021.31;0.93;NA;NA;No
6.088888889;Albury;2.9946;1.3685;0;1022.4;0.99;NA;NA;No
7.711111111;Albury;7.5187;6.2951;0;1022.85;0.99;NA;NA;No
8.805555556;Albury;10.8675;6.7298;0;1023.94;0.92;NA;NA;No
8.794444444;Albury;11.6886;11.2056;0;1024.55;0.83;NA;8;Yes
7.777777778;Albury;14.4095;8.1305;0;1025.05;0.88;NA;8;Yes
9;Albury;16.8889;11.0768;0;1025.47;0.83;NA;8;No
7.8;Albury;14.4095;11.27;0;1026.34;0.88;NA;7;No
7.8;Albury;15.9551;11.27;0;1027.73;0.83;NA;2;No
7.372222222;Albury;13.1537;10.4006;0;1028.53;0.85;NA;1;No
6.183333333;Albury;11.4954;9.982;0;1029.21;0.85;NA;5;No
5.05;Albury;11.431;9.982;0;1030.02;0.86;NA;8;No
4.183333333;Albury;12.6707;9.982;0;1030.79;0.89;NA;NA;Yes
2.388888889;Albury;9.4346;9.982;0;1031.4;0.92;NA;7;No
2.894444444;Albury;6.762;15.8263;0;1032;0.92;NA;NA;No
2.011111111;Albury;10.6099;14.9569;0;1033.18;0.92;NA;NA;No
1.833333333;Albury;10.9963;15.8263;0;1033.41;0.92;NA;NA;No
1.872222222;Albury;6.8264;15.8263;0;1033.2;0.91;NA;NA;No
2.205555556;Albury;3.1717;1.6261;0;1029.78;0.96;NA;NA;No
1.161111111;Albury;6.5688;15.7297;0;1033.43;0.92;NA;NA;NA
0.566666667;Albury;3.5581;8.05;0;1033.42;0.96;NA;NA;No
0.716666667;Albury;6.601;14.8764;0;1033.39;0.96;NA;NA;No
0.027777778;Albury;6.6332;15.7297;0;1033.32;0.96;NA;8;Yes
0.977777778;Albury;5.313;9.8049;0;1032.93;0.93;NA;8;Yes
0.194444444;Albury;3.8962;9.6761;0;1033.09;0.93;NA;8;Yes
1.111111111;Albury;3.703;3.0107;0;1033.21;0.92;NA;7;Yes
2.25;Albury;0.6601;4.9105;0;1033.4;0.92;NA;7;Yes
3.111111111;Albury;4.1538;6.3434;0;1033.3;0.94;NA;8;No
6.161111111;Albury;3.4293;8.1305;0;1032.3;0.79;NA;8;No
6.188888889;Albury;7.8407;8.1305;0;1031.42;0.79;NA;8;Yes
7.205555556;Albury;0.4669;9.6278;0;1031.02;0.73;NA;8;No
7.3;Albury;6.44;9.982;0;1030.3;0.72;NA;NA;No
6.111111111;Albury;5.0071;9.982;0;1029.81;0.79;NA;NA;No
4.05;Albury;1.7227;5.7638;0;1029.84;0.91;NA;NA;No
2.25;Albury;4.83;4.7495;0;1029.6;1;NA;8;No
2.7;Albury;8.05;0.7567;0;1029.61;0.96;NA;8;No
2.411111111;Albury;5.0715;1.0626;0;1029.48;0.99;NA;8;No
2.122222222;Albury;0.5152;0.322;0;1029.53;1;NA;NA;No
2.172222222;Albury;11.27;0.322;0;1029.52;0.96;NA;7;No
1.344444444;Albury;1.7066;0.161;0;1029.58;1;NA;8;No
2.122222222;Albury;6.44;0.161;0;1029.43;1;NA;7;Yes
2.372222222;Albury;2.5438;0.161;0;1029.02;0.96;NA;8;Yes
0.1;Albury;10.2879;0.6601;0;1030.78;0.99;NA;4;Yes
1.372222222;Albury;6.0697;0.4669;0;1029;1;NA;NA;No
1.372222222;Albury;3.22;0.4669;0;1028.84;1;NA;8;No
1.3;Albury;0.7245;0.2737;0;1028.67;0.96;NA;5;No
1.011111111;Albury;0;0.161;0;1028.63;1;NA;NA;No
0.766666667;Albury;1.4812;0.322;0;1028.88;0.93;NA;8;Yes
0.672222222;Albury;7.5348;0.2093;0;1028.83;0.99;NA;1;No
0.766666667;Albury;10.8031;0.161;0;1029.23;1;NA;NA;No
0.788888889;Albury;9.2575;0.161;0;1029.79;1;NA;NA;No
0.85;Albury;13.3469;0.7889;0;1029.75;0.99;NA;8;No
1.972222222;Albury;12.397;0.9338;0;1029.7;0.93;NA;8;Yes
2.044444444;Albury;15.4882;0.966;0;1029.3;0.93;NA;8;Yes
2.127777778;Albury;11.9462;1.3041;0;1029.21;0.99;NA;8;Yes
2.138888889;Albury;14.0392;1.0626;0;1029.15;1;NA;NA;No
2.161111111;Albury;12.558;1.3685;0;1029.44;1;NA;NA;No
2.233333333;Albury;9.1126;1.8193;0;1029.55;0.93;NA;8;No
2.177777778;Albury;10.8514;2.576;0;1029.58;0.92;NA;5;No
2.177777778;Albury;15.4077;2.576;0;1029.2;0.92;NA;NA;No
2.105555556;Albury;10.0786;2.4472;0;1030.31;0.93;NA;NA;No
1.161111111;Albury;10.948;2.9785;0;1030.25;1;NA;NA;No
1.672222222;Albury;11.0124;1.9159;0;1030.57;0.96;NA;NA;No
0.95;Albury;13.8299;1.7227;0;1030.86;1;NA;3;No
1.116666667;Albury;11.1251;1.9159;0;1031.08;0.96;NA;8;No
0.533333333;Albury;14.0875;1.8837;0;1030.9;0.96;NA;NA;No
0.377777778;Albury;13.524;0.322;0;1035.41;0.96;NA;NA;No
-0.483333333;Albury;11.0929;0.483;0;1031.56;1;NA;NA;No
-0.483333333;Albury;10.7387;0.322;0;1031.47;0.96;NA;5;No
-0.922222222;Albury;7.0679;0.161;0;1031.23;1;NA;1;No
0.072222222;Albury;11.0285;0.644;0;1033.5;0.92;NA;8;Yes
0.038888889;Albury;12.4292;0.322;0;1033.54;0.93;NA;4;Yes
0.044444444;Albury;12.7834;0.322;0;1033.66;1;NA;NA;No
0.094444444;Albury;10.7548;0.1771;0;1033.6;1;NA;NA;No
0.138888889;Albury;10.7226;0.1771;0;1034.23;1;NA;NA;No
0.072222222;Albury;11.1895;0.322;0;1034.57;1;NA;3;No
0.05;Albury;12.6546;0.322;0;1034.78;1;NA;5;No
0.122222222;Albury;12.3165;0.3059;0;1034.92;1;NA;7;Yes
0.05;Albury;13.9426;0.322;0;1035.39;1;NA;8;Yes
0;Albury;14.2646;0.322;0;1035.71;0.96;NA;6;Yes
0.05;Albury;14.4417;0.3059;0;1036.02;0.96;NA;8;Yes
-0.022222222;Albury;10.9319;0.322;0;1036.18;1;NA;NA;No
-0.072222222;Albury;11.0285;0.322;0;1036.29;1;NA;8;Yes
-0.894444444;Albury;5.3613;0.161;0;1036.63;0.97;NA;8;Yes
0.438888889;Albury;14.1358;0.322;0;1036.2;0.96;NA;7;Yes
0.411111111;Albury;14.1519;0.322;0;1036.39;0.96;NA;6;No
-0.094444444;Albury;13.846;0.3059;0;1036.19;0.97;NA;8;No
-0.138888889;Albury;15.8424;0.6279;0;1036.19;1;NA;7;No
-1.111111111;Albury;15.6331;0.483;0;1036.11;1;NA;8;No
-1.033333333;Albury;16.3898;0.3059;0;1036.66;1;NA;8;No
-1.111111111;Albury;14.1358;0.7889;0;1036.9;1;NA;6;No
-1.111111111;Albury;12.5258;0.6279;0;1037.1;1;NA;NA;No
-0.161111111;Albury;12.7512;0.7084;0;1037.5;0.94;NA;7;Yes
-0.022222222;Albury;14.1358;1.8837;0;1037.68;1;NA;8;No
-0.022222222;Albury;11.0285;2.9785;0;1037.09;1;NA;8;No
0.961111111;Albury;13.5562;2.6082;0;1037.04;0.93;NA;7;No
1.066666667;Albury;14.1036;2.5438;0;1036.28;0.92;NA;8;No
0.05;Albury;12.4775;2.5438;0;1036.39;1;NA;1;Yes
0.983333333;Albury;8.2593;1.3202;0;1036.54;0.93;NA;8;No
0.05;Albury;9.3702;0.8533;0;1036.5;1;NA;8;Yes
0;Albury;10.9319;0.4025;0;1036.31;0.93;NA;8;Yes
-0.838888889;Albury;11.27;0.2415;0;1036.54;1;NA;8;No
-1.016666667;Albury;9.499;0.1932;0;1036.61;1;NA;NA;Yes
-1.088888889;Albury;10.9802;0.1771;0;1036.9;1;NA;8;No
-0.972222222;Albury;10.948;0.1771;0;1036.96;0.97;NA;NA;Yes
-1.088888889;Albury;11.0607;0.1771;0;1036.81;1;NA;8;No
-1.088888889;Albury;3.2683;0.161;0;1037.09;0.96;NA;8;Yes
-1.566666667;Albury;2.4472;0.161;0;1034.34;1;NA;8;Yes
-1.6;Albury;3.22;0.161;0;1036.79;0.96;NA;NA;No
-1.6;Albury;3.2039;0.161;0;1036.89;0.96;NA;NA;Yes
-1.161111111;Albury;6.1824;0.161;0;1036.78;0.96;NA;8;No
-1.111111111;Albury;11.0285;0.161;0;1036.69;0.93;NA;8;Yes
-1.133333333;Albury;10.8514;0.161;0;1036.58;0.93;NA;8;No
-2.122222222;Albury;8.2754;0.161;0;1036.51;1;NA;8;Yes
-2.15;Albury;3.2361;0.0161;0;1037.1;1;NA;NA;Yes
-2.2;Albury;4.6851;0.0161;0;1037.1;1;NA;8;No
-1.188888889;Albury;5.474;0.161;0;1037.44;0.99;NA;8;Yes
-1.111111111;Albury;4.83;0.161;0;0;1;NA;8;Yes
-1.111111111;Albury;3.22;0.161;0;0;1;NA;8;Yes
-0.133333333;Albury;0.9982;0.1771;0;1036.13;0.93;NA;8;No
-0.072222222;Albury;1.6744;0.6762;0;1035.8;1;NA;8;No
-0.022222222;Albury;3.1395;0.644;0;1035.31;1;NA;NA;No
-0.138888889;Albury;0.7245;0.5474;0;1035.35;1;NA;NA;No
-0.072222222;Albury;3.22;0.322;0;1035.22;0.93;NA;5;Yes
-0.094444444;Albury;3.22;0.161;0;1035.14;0.93;NA;NA;Yes
-1.111111111;Albury;1.0626;0.161;0;1035.37;1;NA;NA;No
-1.133333333;Albury;0.1288;0.161;0;1035.21;1;NA;NA;No
-1.133333333;Albury;3.1073;0.161;0;1034.84;1;NA;NA;No
-1.25;Albury;2.8336;0.161;0;1035.04;0.97;NA;NA;No
-1.688888889;Albury;3.1878;0.161;0;1034.72;0.96;NA;NA;No
-1.183333333;Albury;3.22;0.161;0;1034.23;0.96;NA;NA;No
-1.744444444;Albury;5.0876;0.161;0;1029.92;0.99;NA;8;No
-1.711111111;Albury;3.1717;0.161;0;1033.43;1;NA;1;No
-1.205555556;Albury;3.1717;0.161;0;1033.42;0.96;NA;NA;No
-1.866666667;Albury;3.4132;0.161;0;1033.26;1;NA;NA;No
-1.205555556;Albury;1.5295;0.161;0;1032.43;0.93;NA;8;No
-2.244444444;Albury;0;0.161;0;1032.14;1;NA;7;No
-2.238888889;Albury;5.8121;0.161;0;1032.36;0.99;NA;NA;No
-2.244444444;Albury;0;0;0;1032.61;1;NA;NA;No
-2.244444444;Albury;3.22;0;0;1032.23;1;NA;NA;No
-1.322222222;Albury;4.3792;0.0483;0;1032.62;0.93;NA;NA;No
-1.155555556;Albury;7.8246;0.0322;0;1032.13;0.93;NA;7;Yes
-1.133333333;Albury;4.7012;0.0322;0;1031.71;1;NA;8;Yes
-0.25;Albury;7.9695;0.3381;0;1031.16;0.93;NA;8;No
-0.094444444;Albury;4.5241;0.805;0;1030.7;0.93;NA;5;Yes
-0.094444444;Albury;4.7012;0.805;0;1030.31;0.93;NA;8;Yes
−1;Albury;3.0107;0.7245;0;1030.14;0.99;NA;8;No
-1.111111111;Albury;4.7495;0.483;0;1030;1;NA;8;No
-1.161111111;Albury;7.8246;0.322;0;1029.92;1;NA;NA;No
-1.061111111;Albury;9.6278;0.3059;0;1030.06;1;NA;NA;No
-1.161111111;Albury;3.1395;0.322;0;1030.11;1;NA;1;No
-1.111111111;Albury;3.0268;0.322;0;1029.82;0.96;NA;8;No
-1.161111111;Albury;2.7853;0.161;0;1029.65;0.97;NA;NA;Yes
-1.111111111;Albury;3.22;0.161;0;1029.61;0.96;NA;NA;No
-1.622222222;Albury;3.22;0.161;0;1029.69;1;NA;NA;No
0.633333333;Albury;3.9606;1.6422;0;1026.38;0.96;NA;NA;No
-1.644444444;Albury;3.1878;0.161;0;1029.01;1;NA;8;Yes
-1.644444444;Albury;3.22;0.161;0;1028.81;1;NA;NA;Yes
-1.766666667;Albury;4.5724;0.2737;0;1028.39;1;NA;NA;No
-2.2;Albury;3.1717;0;0;1028.01;1;NA;NA;No
-2.15;Albury;3.22;0;0;1027.72;1;NA;NA;No
-2.161111111;Albury;4.8139;0.1127;0;1027.67;1;NA;NA;No
-2.15;Albury;7.8085;0;0;1028.11;1;NA;NA;No
-2.15;Albury;4.83;0;0;1028.13;1;NA;NA;No
-0.211111111;Albury;2.6565;0.3381;0;1028.6;0.93;NA;NA;No
0;Albury;9.2575;0.7889;0;1028.46;0.93;NA;NA;NA
0.022222222;Albury;1.5134;0.7889;0;1028.31;0.93;NA;NA;No
0.15;Albury;4.9266;1.2719;0;1027.48;0.99;NA;NA;No
0.022222222;Albury;1.5778;1.2719;0;1027.26;1;NA;1;Yes
0.022222222;Albury;9.499;1.4168;0;1027.24;1;NA;NA;No
0.255555556;Albury;10.8836;0.8855;0;1027.4;0.99;NA;NA;No
0.072222222;Albury;7.8085;0.805;0;1027.22;1;NA;8;No
0.072222222;Albury;7.8085;1.288;0;1027.21;1;NA;NA;No
0.188888889;Albury;3.5098;1.3041;0;1027.36;0.99;NA;NA;No
1.111111111;Albury;0.1288;1.449;0;1027.21;0.93;NA;NA;No
0.6;Albury;3.22;2.5277;0;1027.37;0.96;NA;NA;No
0.677777778;Albury;5.1198;2.8336;0;1027;0.99;NA;NA;Yes
0.6;Albury;3.22;2.9785;0;1026.61;1;NA;8;Yes
1.111111111;Albury;3.22;2.9785;0;1025.94;0.96;NA;6;No
2.5;Albury;24.1822;10.6582;0;1024.07;0.87;NA;NA;No
1.183333333;Albury;3.1717;1.7549;0;1025.59;0.96;NA;NA;No
1.133333333;Albury;3.0912;1.288;0;1025.29;0.96;NA;NA;No
1.127777778;Albury;10.5616;1.5778;0;1024.73;0.96;NA;NA;No
1.133333333;Albury;13.4274;1.449;0;1024.35;0.96;NA;NA;No
1.133333333;Albury;12.4292;1.9159;0;1024.34;1;NA;NA;No
1.161111111;Albury;13.7011;3.4132;0;1024.24;0.99;NA;NA;No
1.133333333;Albury;14.1841;3.9123;0;1024.35;0.93;NA;NA;No
1.133333333;Albury;12.5902;3.9284;0;1024.65;0.93;NA;NA;No
1.272222222;Albury;15.617;5.5223;0;1024.52;0.93;NA;NA;No
2.244444444;Albury;11.27;5.9248;0;1023.96;0.93;NA;NA;No
2.244444444;Albury;14.1519;4.8783;0;1023.54;0.93;NA;NA;No
2.288888889;Albury;17.2592;3.9767;0;1023.03;0.99;NA;NA;No
2.266666667;Albury;17.2914;3.9767;0;1023.08;0.92;NA;NA;No
2.266666667;Albury;17.3558;4.4597;0;1023.19;0.93;NA;NA;No
1.805555556;Albury;16.9372;4.2665;0;1023.3;0.96;NA;NA;No
2.244444444;Albury;17.2431;4.025;0;1023.42;0.92;NA;8;No
2.222222222;Albury;20.3021;6.0053;0;1023.62;0.92;NA;8;Yes
2.627777778;Albury;17.9354;6.2468;0;1023.59;0.91;NA;8;Yes
2.755555556;Albury;17.2914;7.9051;0;1023.65;0.9;NA;8;No
2.805555556;Albury;20.2538;8.05;0;1023.83;0.89;NA;5;No
3.233333333;Albury;24.1983;8.05;0;1023.8;0.84;NA;NA;No
3.288888889;Albury;30.4129;9.982;0;1023.83;0.83;NA;2;No
3.288888889;Albury;27.6276;9.982;0;1023.64;0.82;NA;NA;No
1.816666667;Albury;17.9354;6.4883;0;1027.82;0.89;NA;NA;No
2.777777778;Albury;24.9711;14.9086;0;1023.62;0.85;NA;NA;No
2.777777778;Albury;24.8906;9.982;0;1023.52;0.82;NA;NA;No
2.777777778;Albury;20.1894;13.8138;0;1023.07;0.83;NA;6;No
2.777777778;Albury;20.3343;9.982;0;1023.22;0.82;NA;NA;No
2.777777778;Albury;20.5275;11.2056;0;1023.51;0.82;NA;NA;No
2.288888889;Albury;19.9962;10.7226;0;1023.6;0.84;NA;NA;No
2.244444444;Albury;20.2699;11.27;0;1023.91;0.85;NA;NA;No
2.294444444;Albury;17.4363;7.2772;0;1024.31;0.91;NA;NA;No
2.144444444;Albury;20.7529;6.3595;0;1024.66;0.92;NA;NA;No
2.222222222;Albury;23.6992;5.0393;0;1024.46;0.92;NA;NA;No
2.2;Albury;21.8799;4.5885;0;1024.52;0.92;NA;NA;No
2.111111111;Albury;19.6098;4.4919;0;1024.57;0.93;NA;NA;No
2.222222222;Albury;15.8907;4.1216;0;1024.79;0.92;NA;NA;No
2.222222222;Albury;15.5365;4.5885;0;1025.27;0.92;NA;NA;No
1.288888889;Albury;16.8889;4.4919;0;1025.72;1;NA;NA;No
2.222222222;Albury;15.9873;5.1359;0;1026.29;0.92;NA;1;No
2.222222222;Albury;20.125;5.2808;0;1026.68;0.92;NA;8;Yes
2.305555556;Albury;14.5866;5.1359;0;1027;0.92;NA;NA;Yes
2.222222222;Albury;15.9551;6.2951;0;1027.4;0.92;NA;NA;No
2.222222222;Albury;17.5812;6.2951;0;1027.8;0.89;NA;NA;No
2.177777778;Albury;17.4685;6.4883;0;1028.2;0.9;NA;NA;No
1.688888889;Albury;17.4202;6.2951;0;1028.5;0.89;NA;5;No
6.111111111;Albury;3.4937;3.4454;0;1034.7;0.96;NA;1;No
-0.288888889;Albury;3.2039;1.1592;0;1028.86;0.96;NA;NA;No
6.111111111;Albury;3.0912;5.9248;0;1033.81;0.95;NA;NA;No
6.161111111;Albury;7.3577;5.9248;0;1033.5;0.92;NA;NA;No
6.072222222;Albury;6.0214;6.0536;0;1033.21;0.93;NA;NA;No
6.038888889;Albury;6.44;5.9248;0;1032.81;0.93;NA;NA;No
6.038888889;Albury;3.22;7.7441;0;1032.51;0.93;NA;NA;No
5.972222222;Albury;7.3577;5.4096;0;1032.54;0.93;NA;NA;No
6.061111111;Albury;7.8246;4.8139;0;1032.61;0.93;NA;NA;No
7.005555556;Albury;8.1144;4.9105;0;1032.41;0.86;NA;NA;No
7.616666667;Albury;6.1502;10.2557;0;1032.49;0.83;NA;NA;No
8.772222222;Albury;12.6868;10.9802;0;1031.79;0.67;NA;NA;No
8.772222222;Albury;11.1251;11.0446;0;1031.21;0.71;NA;8;Yes
8.811111111;Albury;11.4149;10.787;0;1030.28;0.66;NA;NA;Yes
8.794444444;Albury;9.6278;11.1251;0;1029.5;0.66;NA;NA;No
7.777777778;Albury;9.4507;11.1251;0;1029.01;0.76;NA;NA;No
5.461111111;Albury;5.8121;8.1305;0;1028.78;0.8;NA;NA;Yes
5.183333333;Albury;3.5259;11.0446;0;1028.79;0.85;NA;NA;No
3.083333333;Albury;4.8139;9.7566;0;1028.89;0.89;NA;NA;No
2.616666667;Albury;6.8908;1.9481;0;1028.92;0.91;NA;NA;No
2.316666667;Albury;8.1144;3.1073;0;1028.68;0.92;NA;NA;No
1.716666667;Albury;6.2951;4.025;0;1028.41;0.96;NA;NA;No
1.066666667;Albury;3.542;0.9821;0;1028.39;0.95;NA;1;No
-0.488888889;Albury;6.0536;0.5474;0;1028.2;0.96;NA;8;No
1.688888889;Albury;17.2592;6.2951;0;1028.51;0.88;NA;NA;No
-0.127777778;Albury;0.7406;8.4686;0;1031.59;0.92;NA;NA;No
1.622222222;Albury;14.2324;6.2951;0;1029.13;0.85;NA;NA;No
1.6;Albury;17.4202;7.2128;0;1029.51;0.82;NA;NA;No
0.927777778;Albury;16.9372;7.6314;0;1029.39;0.83;NA;NA;No
0.922222222;Albury;14.0875;8.1305;0;1029.53;0.79;NA;8;No
0.922222222;Albury;15.1501;8.1305;0;1030.03;0.79;NA;NA;Yes
0.822222222;Albury;17.2592;9.9015;0;1030.51;0.76;NA;NA;No
0.9;Albury;16.6957;9.982;0;1031.32;0.76;NA;NA;No
1.016666667;Albury;15.4882;9.982;0;1032;0.76;NA;NA;No
1.116666667;Albury;16.6152;9.982;0;1032.45;0.75;NA;NA;No
1.205555556;Albury;16.8567;9.982;0;1032.4;0.75;NA;NA;No
2.872222222;Albury;15.4721;9.982;0;1032.07;0.7;NA;NA;No
3.744444444;Albury;12.2521;9.982;0;1031.71;0.64;NA;NA;No
3.888888889;Albury;14.812;9.982;0;1031.26;0.64;NA;NA;No
2.8;Albury;9.016;9.982;0;1031.65;0.67;NA;1;No
0.472222222;Albury;8.1949;9.982;0;1032.15;0.79;NA;NA;No
0.05;Albury;9.7083;9.982;0;1032.42;0.82;NA;NA;No
-1.061111111;Albury;7.567;9.982;0;1032.61;0.88;NA;NA;No
-1.9;Albury;3.6869;9.982;0;1032.84;0.95;NA;NA;No
-1.038888889;Albury;4.7334;9.982;0;1032.99;0.88;NA;8;Yes
-1.038888889;Albury;3.3488;9.982;0;1032.6;0.92;NA;NA;Yes
-1.3;Albury;5.7638;9.982;0;1032.32;0.95;NA;NA;No
-0.9;Albury;6.0536;9.982;0;1032.5;0.92;NA;NA;No
-0.438888889;Albury;6.2629;10.0464;0;1032.22;0.92;NA;NA;No
1.005555556;Albury;2.6243;6.6976;0;1039.69;0.92;NA;NA;No
-0.394444444;Albury;3.059;8.1949;0;1032.33;0.92;NA;NA;No
-0.372222222;Albury;3.3166;8.05;0;1032.62;0.92;NA;NA;No
-0.311111111;Albury;2.7209;8.3398;0;1032.83;0.95;NA;NA;No
-1.95;Albury;4.7656;8.1949;0;1033.11;0.99;NA;NA;No
−2;Albury;3.0268;6.1985;0;1033.72;0.99;NA;NA;No
-1.011111111;Albury;8.8389;3.3971;0;1034.38;0.93;NA;NA;Yes
0.044444444;Albury;9.1126;3.1395;0;1035.22;0.92;NA;NA;No
0.094444444;Albury;7.9212;4.5241;0;1035.94;0.92;NA;NA;No
0.955555556;Albury;10.6743;4.4436;0;1036.64;0.87;NA;NA;No
2.244444444;Albury;9.5312;5.0393;0;1037.04;0.85;NA;NA;No
2.838888889;Albury;10.8353;7.0357;0;1036.94;0.76;NA;NA;No
3.705555556;Albury;9.1931;7.3738;0;1036.82;0.72;NA;NA;No
3.883333333;Albury;8.3076;11.0446;0;1036.94;0.71;NA;NA;No
2.844444444;Albury;12.2038;11.0446;0;1037.36;0.82;NA;NA;No
1.355555556;Albury;11.6403;7.728;0;1038.13;0.84;NA;NA;No
1.183333333;Albury;7.567;7.9695;0;1039.03;0.85;NA;NA;No
1.205555556;Albury;5.1198;7.9695;0;1039.54;0.85;NA;8;Yes
1.072222222;Albury;5.1842;7.3738;0;1040.03;0.86;NA;NA;Yes
1.161111111;Albury;4.83;7.0357;0;1040.35;0.85;NA;NA;No
0.65;Albury;3.1073;7.0357;0;1040.54;0.92;NA;4;No
1.055555556;Albury;6.7298;6.5849;0;1040.63;0.9;NA;2;No
1.138888889;Albury;6.6493;7.0357;0;1040.76;0.92;NA;8;Yes
0.627777778;Albury;6.6654;7.0357;0;1041.05;0.92;NA;NA;No
0.683333333;Albury;5.8765;3.7835;0;1041.19;0.92;NA;NA;No
0.627777778;Albury;6.3112;4.5885;0;1041.44;0.92;NA;NA;No
1.138888889;Albury;3.3005;4.3148;0;1041.35;0.92;NA;NA;No
1.083333333;Albury;6.2468;4.3792;0;1041.46;0.92;NA;NA;No
1.161111111;Albury;7.406;4.5885;0;1041.24;0.92;NA;NA;No
1.161111111;Albury;7.6314;4.5885;0;1041.13;0.92;NA;NA;No
1.083333333;Albury;5.5223;4.0411;0;1041.32;0.96;NA;2;No
1.138888889;Albury;3.3488;3.5581;0;1041.55;0.99;NA;8;Yes
2.2;Albury;3.1395;4.025;0;1041.84;0.92;NA;1;No
2.711111111;Albury;1.9481;4.5724;0;1041.94;0.89;NA;NA;No
3.938888889;Albury;4.8461;5.1359;0;1041.63;0.82;NA;NA;No
3.961111111;Albury;7.8568;6.2951;0;1041.34;0.88;NA;1;No
3.961111111;Albury;4.9427;7.5187;0;1041.08;0.82;NA;6;No
5.05;Albury;9.5151;9.982;0;1040.92;0.76;NA;NA;No
4.005555556;Albury;4.3148;9.982;0;1041.01;0.81;NA;NA;No
2.544444444;Albury;0.9982;7.5187;0;1041.28;0.85;NA;NA;No
0.255555556;Albury;7.9534;9.982;0;1041.22;0.91;NA;NA;No
0.122222222;Albury;5.2325;9.9015;0;1041.42;0.92;NA;4;No
-0.666666667;Albury;7.6475;8.6135;0;1041.59;0.92;NA;8;Yes
-0.966666667;Albury;11.3988;11.8979;0;1041.44;0.96;NA;NA;No
-0.527777778;Albury;14.49;9.8049;0;1041.9;0.96;NA;NA;No
-0.294444444;Albury;10.2718;7.0518;0;1041.75;0.96;NA;NA;No
-1.011111111;Albury;6.44;6.118;0;1041.9;0.9;NA;NA;Yes
-1.272222222;Albury;11.27;6.118;0;1041.59;0.92;NA;8;No
-1.777777778;Albury;11.27;0.6762;0;1041.51;0.99;NA;6;No
-2.233333333;Albury;0;1.5617;0;1041.49;0.99;NA;NA;No
-2.966666667;Albury;14.49;3.059;0;1041.54;0.94;NA;NA;No
-1.661111111;Albury;9.9176;5.6994;0;1041.42;0.95;NA;NA;No
-3.322222222;Albury;11.27;9.6761;0;1041.35;0.99;NA;NA;Yes
-2.65;Albury;14.49;3.059;0;1041.49;0.92;NA;NA;No
